quadkey	wkt
24170025	POLYGON ((104.150390625 15.99609375, 104.150390625 16.083984375, 104.23828125 16.083984375, 104.23828125 15.99609375, 104.150390625 15.99609375))
24170028	POLYGON ((104.23828125 15.99609375, 104.23828125 16.083984375, 104.326171875 16.083984375, 104.326171875 15.99609375, 104.23828125 15.99609375))
24170029	POLYGON ((104.326171875 15.99609375, 104.326171875 16.083984375, 104.4140625 16.083984375, 104.4140625 15.99609375, 104.326171875 15.99609375))
24170040	POLYGON ((104.4140625 15.99609375, 104.4140625 16.083984375, 104.501953125 16.083984375, 104.501953125 15.99609375, 104.4140625 15.99609375))
24170041	POLYGON ((104.501953125 15.99609375, 104.501953125 16.083984375, 104.58984375 16.083984375, 104.58984375 15.99609375, 104.501953125 15.99609375))
24170044	POLYGON ((104.58984375 15.99609375, 104.58984375 16.083984375, 104.677734375 16.083984375, 104.677734375 15.99609375, 104.58984375 15.99609375))
24170045	POLYGON ((104.677734375 15.99609375, 104.677734375 16.083984375, 104.765625 16.083984375, 104.765625 15.99609375, 104.677734375 15.99609375))
24170088	POLYGON ((104.765625 15.99609375, 104.765625 16.083984375, 104.853515625 16.083984375, 104.853515625 15.99609375, 104.765625 15.99609375))
24170089	POLYGON ((104.853515625 15.99609375, 104.853515625 16.083984375, 104.94140625 16.083984375, 104.94140625 15.99609375, 104.853515625 15.99609375))
24170092	POLYGON ((104.94140625 15.99609375, 104.94140625 16.083984375, 105.029296875 16.083984375, 105.029296875 15.99609375, 104.94140625 15.99609375))
24170093	POLYGON ((105.029296875 15.99609375, 105.029296875 16.083984375, 105.1171875 16.083984375, 105.1171875 15.99609375, 105.029296875 15.99609375))
24170104	POLYGON ((105.1171875 15.99609375, 105.1171875 16.083984375, 105.205078125 16.083984375, 105.205078125 15.99609375, 105.1171875 15.99609375))
24170105	POLYGON ((105.205078125 15.99609375, 105.205078125 16.083984375, 105.29296875 16.083984375, 105.29296875 15.99609375, 105.205078125 15.99609375))
24170108	POLYGON ((105.29296875 15.99609375, 105.29296875 16.083984375, 105.380859375 16.083984375, 105.380859375 15.99609375, 105.29296875 15.99609375))
24170109	POLYGON ((105.380859375 15.99609375, 105.380859375 16.083984375, 105.46875 16.083984375, 105.46875 15.99609375, 105.380859375 15.99609375))
24157742	POLYGON ((98.61328125 16.083984375, 98.61328125 16.171875, 98.701171875 16.171875, 98.701171875 16.083984375, 98.61328125 16.083984375))
24157743	POLYGON ((98.701171875 16.083984375, 98.701171875 16.171875, 98.7890625 16.171875, 98.7890625 16.083984375, 98.701171875 16.083984375))
24157754	POLYGON ((98.7890625 16.083984375, 98.7890625 16.171875, 98.876953125 16.171875, 98.876953125 16.083984375, 98.7890625 16.083984375))
24157755	POLYGON ((98.876953125 16.083984375, 98.876953125 16.171875, 98.96484375 16.171875, 98.96484375 16.083984375, 98.876953125 16.083984375))
24157758	POLYGON ((98.96484375 16.083984375, 98.96484375 16.171875, 99.052734375 16.171875, 99.052734375 16.083984375, 98.96484375 16.083984375))
24157759	POLYGON ((99.052734375 16.083984375, 99.052734375 16.171875, 99.140625 16.171875, 99.140625 16.083984375, 99.052734375 16.083984375))
24157802	POLYGON ((99.140625 16.083984375, 99.140625 16.171875, 99.228515625 16.171875, 99.228515625 16.083984375, 99.140625 16.083984375))
24157803	POLYGON ((99.228515625 16.083984375, 99.228515625 16.171875, 99.31640625 16.171875, 99.31640625 16.083984375, 99.228515625 16.083984375))
24157806	POLYGON ((99.31640625 16.083984375, 99.31640625 16.171875, 99.404296875 16.171875, 99.404296875 16.083984375, 99.31640625 16.083984375))
24157807	POLYGON ((99.404296875 16.083984375, 99.404296875 16.171875, 99.4921875 16.171875, 99.4921875 16.083984375, 99.404296875 16.083984375))
24157818	POLYGON ((99.4921875 16.083984375, 99.4921875 16.171875, 99.580078125 16.171875, 99.580078125 16.083984375, 99.4921875 16.083984375))
24157819	POLYGON ((99.580078125 16.083984375, 99.580078125 16.171875, 99.66796875 16.171875, 99.66796875 16.083984375, 99.580078125 16.083984375))
24157822	POLYGON ((99.66796875 16.083984375, 99.66796875 16.171875, 99.755859375 16.171875, 99.755859375 16.083984375, 99.66796875 16.083984375))
24157823	POLYGON ((99.755859375 16.083984375, 99.755859375 16.171875, 99.84375 16.171875, 99.84375 16.083984375, 99.755859375 16.083984375))
24157994	POLYGON ((99.84375 16.083984375, 99.84375 16.171875, 99.931640625 16.171875, 99.931640625 16.083984375, 99.84375 16.083984375))
24157995	POLYGON ((99.931640625 16.083984375, 99.931640625 16.171875, 100.01953125 16.171875, 100.01953125 16.083984375, 99.931640625 16.083984375))
24157998	POLYGON ((100.01953125 16.083984375, 100.01953125 16.171875, 100.107421875 16.171875, 100.107421875 16.083984375, 100.01953125 16.083984375))
24157999	POLYGON ((100.107421875 16.083984375, 100.107421875 16.171875, 100.1953125 16.171875, 100.1953125 16.083984375, 100.107421875 16.083984375))
24158010	POLYGON ((100.1953125 16.083984375, 100.1953125 16.171875, 100.283203125 16.171875, 100.283203125 16.083984375, 100.1953125 16.083984375))
24158011	POLYGON ((100.283203125 16.083984375, 100.283203125 16.171875, 100.37109375 16.171875, 100.37109375 16.083984375, 100.283203125 16.083984375))
24158014	POLYGON ((100.37109375 16.083984375, 100.37109375 16.171875, 100.458984375 16.171875, 100.458984375 16.083984375, 100.37109375 16.083984375))
24158015	POLYGON ((100.458984375 16.083984375, 100.458984375 16.171875, 100.546875 16.171875, 100.546875 16.083984375, 100.458984375 16.083984375))
24158058	POLYGON ((100.546875 16.083984375, 100.546875 16.171875, 100.634765625 16.171875, 100.634765625 16.083984375, 100.546875 16.083984375))
24158059	POLYGON ((100.634765625 16.083984375, 100.634765625 16.171875, 100.72265625 16.171875, 100.72265625 16.083984375, 100.634765625 16.083984375))
24158062	POLYGON ((100.72265625 16.083984375, 100.72265625 16.171875, 100.810546875 16.171875, 100.810546875 16.083984375, 100.72265625 16.083984375))
24158063	POLYGON ((100.810546875 16.083984375, 100.810546875 16.171875, 100.8984375 16.171875, 100.8984375 16.083984375, 100.810546875 16.083984375))
24158074	POLYGON ((100.8984375 16.083984375, 100.8984375 16.171875, 100.986328125 16.171875, 100.986328125 16.083984375, 100.8984375 16.083984375))
24158075	POLYGON ((100.986328125 16.083984375, 100.986328125 16.171875, 101.07421875 16.171875, 101.07421875 16.083984375, 100.986328125 16.083984375))
24158078	POLYGON ((101.07421875 16.083984375, 101.07421875 16.171875, 101.162109375 16.171875, 101.162109375 16.083984375, 101.07421875 16.083984375))
24158079	POLYGON ((101.162109375 16.083984375, 101.162109375 16.171875, 101.25 16.171875, 101.25 16.083984375, 101.162109375 16.083984375))
24169002	POLYGON ((101.25 16.083984375, 101.25 16.171875, 101.337890625 16.171875, 101.337890625 16.083984375, 101.25 16.083984375))
24169003	POLYGON ((101.337890625 16.083984375, 101.337890625 16.171875, 101.42578125 16.171875, 101.42578125 16.083984375, 101.337890625 16.083984375))
24169006	POLYGON ((101.42578125 16.083984375, 101.42578125 16.171875, 101.513671875 16.171875, 101.513671875 16.083984375, 101.42578125 16.083984375))
24169007	POLYGON ((101.513671875 16.083984375, 101.513671875 16.171875, 101.6015625 16.171875, 101.6015625 16.083984375, 101.513671875 16.083984375))
24169018	POLYGON ((101.6015625 16.083984375, 101.6015625 16.171875, 101.689453125 16.171875, 101.689453125 16.083984375, 101.6015625 16.083984375))
24169019	POLYGON ((101.689453125 16.083984375, 101.689453125 16.171875, 101.77734375 16.171875, 101.77734375 16.083984375, 101.689453125 16.083984375))
24169022	POLYGON ((101.77734375 16.083984375, 101.77734375 16.171875, 101.865234375 16.171875, 101.865234375 16.083984375, 101.77734375 16.083984375))
24169023	POLYGON ((101.865234375 16.083984375, 101.865234375 16.171875, 101.953125 16.171875, 101.953125 16.083984375, 101.865234375 16.083984375))
24169066	POLYGON ((101.953125 16.083984375, 101.953125 16.171875, 102.041015625 16.171875, 102.041015625 16.083984375, 101.953125 16.083984375))
24169067	POLYGON ((102.041015625 16.083984375, 102.041015625 16.171875, 102.12890625 16.171875, 102.12890625 16.083984375, 102.041015625 16.083984375))
24169070	POLYGON ((102.12890625 16.083984375, 102.12890625 16.171875, 102.216796875 16.171875, 102.216796875 16.083984375, 102.12890625 16.083984375))
24169071	POLYGON ((102.216796875 16.083984375, 102.216796875 16.171875, 102.3046875 16.171875, 102.3046875 16.083984375, 102.216796875 16.083984375))
24169082	POLYGON ((102.3046875 16.083984375, 102.3046875 16.171875, 102.392578125 16.171875, 102.392578125 16.083984375, 102.3046875 16.083984375))
24169083	POLYGON ((102.392578125 16.083984375, 102.392578125 16.171875, 102.48046875 16.171875, 102.48046875 16.083984375, 102.392578125 16.083984375))
24169086	POLYGON ((102.48046875 16.083984375, 102.48046875 16.171875, 102.568359375 16.171875, 102.568359375 16.083984375, 102.48046875 16.083984375))
24169087	POLYGON ((102.568359375 16.083984375, 102.568359375 16.171875, 102.65625 16.171875, 102.65625 16.083984375, 102.568359375 16.083984375))
24169258	POLYGON ((102.65625 16.083984375, 102.65625 16.171875, 102.744140625 16.171875, 102.744140625 16.083984375, 102.65625 16.083984375))
24169259	POLYGON ((102.744140625 16.083984375, 102.744140625 16.171875, 102.83203125 16.171875, 102.83203125 16.083984375, 102.744140625 16.083984375))
24169262	POLYGON ((102.83203125 16.083984375, 102.83203125 16.171875, 102.919921875 16.171875, 102.919921875 16.083984375, 102.83203125 16.083984375))
24169263	POLYGON ((102.919921875 16.083984375, 102.919921875 16.171875, 103.0078125 16.171875, 103.0078125 16.083984375, 102.919921875 16.083984375))
24169274	POLYGON ((103.0078125 16.083984375, 103.0078125 16.171875, 103.095703125 16.171875, 103.095703125 16.083984375, 103.0078125 16.083984375))
24169275	POLYGON ((103.095703125 16.083984375, 103.095703125 16.171875, 103.18359375 16.171875, 103.18359375 16.083984375, 103.095703125 16.083984375))
24169278	POLYGON ((103.18359375 16.083984375, 103.18359375 16.171875, 103.271484375 16.171875, 103.271484375 16.083984375, 103.18359375 16.083984375))
24169279	POLYGON ((103.271484375 16.083984375, 103.271484375 16.171875, 103.359375 16.171875, 103.359375 16.083984375, 103.271484375 16.083984375))
24169322	POLYGON ((103.359375 16.083984375, 103.359375 16.171875, 103.447265625 16.171875, 103.447265625 16.083984375, 103.359375 16.083984375))
24169323	POLYGON ((103.447265625 16.083984375, 103.447265625 16.171875, 103.53515625 16.171875, 103.53515625 16.083984375, 103.447265625 16.083984375))
24169326	POLYGON ((103.53515625 16.083984375, 103.53515625 16.171875, 103.623046875 16.171875, 103.623046875 16.083984375, 103.53515625 16.083984375))
24169327	POLYGON ((103.623046875 16.083984375, 103.623046875 16.171875, 103.7109375 16.171875, 103.7109375 16.083984375, 103.623046875 16.083984375))
24169338	POLYGON ((103.7109375 16.083984375, 103.7109375 16.171875, 103.798828125 16.171875, 103.798828125 16.083984375, 103.7109375 16.083984375))
24169339	POLYGON ((103.798828125 16.083984375, 103.798828125 16.171875, 103.88671875 16.171875, 103.88671875 16.083984375, 103.798828125 16.083984375))
24169342	POLYGON ((103.88671875 16.083984375, 103.88671875 16.171875, 103.974609375 16.171875, 103.974609375 16.083984375, 103.88671875 16.083984375))
24169343	POLYGON ((103.974609375 16.083984375, 103.974609375 16.171875, 104.0625 16.171875, 104.0625 16.083984375, 103.974609375 16.083984375))
24170026	POLYGON ((104.0625 16.083984375, 104.0625 16.171875, 104.150390625 16.171875, 104.150390625 16.083984375, 104.0625 16.083984375))
24170027	POLYGON ((104.150390625 16.083984375, 104.150390625 16.171875, 104.23828125 16.171875, 104.23828125 16.083984375, 104.150390625 16.083984375))
24170030	POLYGON ((104.23828125 16.083984375, 104.23828125 16.171875, 104.326171875 16.171875, 104.326171875 16.083984375, 104.23828125 16.083984375))
24170031	POLYGON ((104.326171875 16.083984375, 104.326171875 16.171875, 104.4140625 16.171875, 104.4140625 16.083984375, 104.326171875 16.083984375))
24170042	POLYGON ((104.4140625 16.083984375, 104.4140625 16.171875, 104.501953125 16.171875, 104.501953125 16.083984375, 104.4140625 16.083984375))
24170043	POLYGON ((104.501953125 16.083984375, 104.501953125 16.171875, 104.58984375 16.171875, 104.58984375 16.083984375, 104.501953125 16.083984375))
24170046	POLYGON ((104.58984375 16.083984375, 104.58984375 16.171875, 104.677734375 16.171875, 104.677734375 16.083984375, 104.58984375 16.083984375))
24170047	POLYGON ((104.677734375 16.083984375, 104.677734375 16.171875, 104.765625 16.171875, 104.765625 16.083984375, 104.677734375 16.083984375))
24170090	POLYGON ((104.765625 16.083984375, 104.765625 16.171875, 104.853515625 16.171875, 104.853515625 16.083984375, 104.765625 16.083984375))
24170091	POLYGON ((104.853515625 16.083984375, 104.853515625 16.171875, 104.94140625 16.171875, 104.94140625 16.083984375, 104.853515625 16.083984375))
24170094	POLYGON ((104.94140625 16.083984375, 104.94140625 16.171875, 105.029296875 16.171875, 105.029296875 16.083984375, 104.94140625 16.083984375))
24170095	POLYGON ((105.029296875 16.083984375, 105.029296875 16.171875, 105.1171875 16.171875, 105.1171875 16.083984375, 105.029296875 16.083984375))
24157840	POLYGON ((98.7890625 16.171875, 98.7890625 16.259765625, 98.876953125 16.259765625, 98.876953125 16.171875, 98.7890625 16.171875))
24157841	POLYGON ((98.876953125 16.171875, 98.876953125 16.259765625, 98.96484375 16.259765625, 98.96484375 16.171875, 98.876953125 16.171875))
24157844	POLYGON ((98.96484375 16.171875, 98.96484375 16.259765625, 99.052734375 16.259765625, 99.052734375 16.171875, 98.96484375 16.171875))
24157845	POLYGON ((99.052734375 16.171875, 99.052734375 16.259765625, 99.140625 16.259765625, 99.140625 16.171875, 99.052734375 16.171875))
24157888	POLYGON ((99.140625 16.171875, 99.140625 16.259765625, 99.228515625 16.259765625, 99.228515625 16.171875, 99.140625 16.171875))
24157889	POLYGON ((99.228515625 16.171875, 99.228515625 16.259765625, 99.31640625 16.259765625, 99.31640625 16.171875, 99.228515625 16.171875))
24157892	POLYGON ((99.31640625 16.171875, 99.31640625 16.259765625, 99.404296875 16.259765625, 99.404296875 16.171875, 99.31640625 16.171875))
24157893	POLYGON ((99.404296875 16.171875, 99.404296875 16.259765625, 99.4921875 16.259765625, 99.4921875 16.171875, 99.404296875 16.171875))
24157904	POLYGON ((99.4921875 16.171875, 99.4921875 16.259765625, 99.580078125 16.259765625, 99.580078125 16.171875, 99.4921875 16.171875))
24157905	POLYGON ((99.580078125 16.171875, 99.580078125 16.259765625, 99.66796875 16.259765625, 99.66796875 16.171875, 99.580078125 16.171875))
24157908	POLYGON ((99.66796875 16.171875, 99.66796875 16.259765625, 99.755859375 16.259765625, 99.755859375 16.171875, 99.66796875 16.171875))
24157909	POLYGON ((99.755859375 16.171875, 99.755859375 16.259765625, 99.84375 16.259765625, 99.84375 16.171875, 99.755859375 16.171875))
24158080	POLYGON ((99.84375 16.171875, 99.84375 16.259765625, 99.931640625 16.259765625, 99.931640625 16.171875, 99.84375 16.171875))
24158081	POLYGON ((99.931640625 16.171875, 99.931640625 16.259765625, 100.01953125 16.259765625, 100.01953125 16.171875, 99.931640625 16.171875))
24158084	POLYGON ((100.01953125 16.171875, 100.01953125 16.259765625, 100.107421875 16.259765625, 100.107421875 16.171875, 100.01953125 16.171875))
24158085	POLYGON ((100.107421875 16.171875, 100.107421875 16.259765625, 100.1953125 16.259765625, 100.1953125 16.171875, 100.107421875 16.171875))
24158096	POLYGON ((100.1953125 16.171875, 100.1953125 16.259765625, 100.283203125 16.259765625, 100.283203125 16.171875, 100.1953125 16.171875))
24158097	POLYGON ((100.283203125 16.171875, 100.283203125 16.259765625, 100.37109375 16.259765625, 100.37109375 16.171875, 100.283203125 16.171875))
24158100	POLYGON ((100.37109375 16.171875, 100.37109375 16.259765625, 100.458984375 16.259765625, 100.458984375 16.171875, 100.37109375 16.171875))
24158101	POLYGON ((100.458984375 16.171875, 100.458984375 16.259765625, 100.546875 16.259765625, 100.546875 16.171875, 100.458984375 16.171875))
24158144	POLYGON ((100.546875 16.171875, 100.546875 16.259765625, 100.634765625 16.259765625, 100.634765625 16.171875, 100.546875 16.171875))
24158145	POLYGON ((100.634765625 16.171875, 100.634765625 16.259765625, 100.72265625 16.259765625, 100.72265625 16.171875, 100.634765625 16.171875))
24158148	POLYGON ((100.72265625 16.171875, 100.72265625 16.259765625, 100.810546875 16.259765625, 100.810546875 16.171875, 100.72265625 16.171875))
24158149	POLYGON ((100.810546875 16.171875, 100.810546875 16.259765625, 100.8984375 16.259765625, 100.8984375 16.171875, 100.810546875 16.171875))
24158160	POLYGON ((100.8984375 16.171875, 100.8984375 16.259765625, 100.986328125 16.259765625, 100.986328125 16.171875, 100.8984375 16.171875))
24158161	POLYGON ((100.986328125 16.171875, 100.986328125 16.259765625, 101.07421875 16.259765625, 101.07421875 16.171875, 100.986328125 16.171875))
24158164	POLYGON ((101.07421875 16.171875, 101.07421875 16.259765625, 101.162109375 16.259765625, 101.162109375 16.171875, 101.07421875 16.171875))
